66156250,,,94791012,,,,28634762
66157500,,,94792756,,,,28635256
66158750,,,94794763,,,,28636013
66160000,,,94798514,,,,28638514
66161250,,,94799756,,,,28638506
66162500,,,94801010,,,,28638510
66163750,,,94802327,,,,28638577
66165000,,,94811007,,,,28646007
66166250,,,94811831,,,,28645581
66167500,,,94812259,,,,28644759
66168750,,,94814758,,,,28646008
66170000,,,94816011,,,,28646011
66171250,,,94819760,,,,28648510
66172500,,,94820312,,,,28647812
66173750,,,94821009,,,,28647259
66175000,,,94823514,,,,28648514
66176250,,,94826008,,,,28649758
66177500,,,94828504,,,,28651004
66178750,,,94833269,,,,28654519
66180000,,,94833513,,,,28653513
66181250,,,94834760,,,,28653510
66182500,,,94836011,,,,28653511
66183750,,,94838507,,,,28654757
66185000,,,94839764,,,,28654764
66186250,,,94841005,,,,28654755
66187500,,,94842258,,,,28654758
66188750,,,94843512,,,,28654762
66190000,,,94844798,,,,28654798
66191250,,,94845890,,,,28654640
66192500,,,94846008,,,,28653508
66193750,,,94847259,,,,28653509
66195000,,,94848421,,,,28653421
66196250,,,94848506,,,,28652256
66197500,,,94849759,,,,28652259
66198750,,,94852169,,,,28653419
66200000,,,94852260,,,,28652260
66201250,,,94853509,,,,28652259
66202500,,,94854763,,,,28652263
66203750,,,94855524,,,,28651774
66205000,,,94856014,,,,28651014
66206250,,,94857261,,,,28651011
66207500,,,94859761,,,,28652261
66208750,,,94863509,,,,28654759
66210000,,,94864342,,,,28654342
66211250,,,94867258,,,,28656008
66212500,,,94868510,,,,28656010
66213750,,,94869764,,,,28656014
66215000,,,94870107,,,,28655107
66216250,,,94872261,,,,28656011
66217500,,,94875476,,,,28657976
66218750,,,94876251,,,,28657501
66220000,,,94876293,,,,28656293
66221250,,,94877263,,,,28656013
66222500,,,94878510,,,,28656010
66223750,,,94878879,,,,28655129
66225000,,,94882264,,,,28657264
66226250,,,94886010,,,,28659760
66227500,,,94888510,,,,28661010
66228750,,,94888860,,,,28660110
66230000,,,94889197,,,,28659197
66231250,,,94889500,,,,28658250
66232500,,,94892255,,,,28659755
66233750,,,94894757,,,,28661007
66235000,,,94897260,,,,28662260
66236250,,,94898978,,,,28662728
66237500,,,94899619,,,,28662119
66238750,,,94903512,,,,28664762
66240000,,,94904761,,,,28664761
66241250,,,94905055,,,,28663805
66242500,,,94907259,,,,28664759
66243750,,,94908508,,,,28664758
66245000,,,94911007,,,,28666007
66246250,,,94912261,,,,28666011
66247500,,,94913510,,,,28666010
66248750,,,94914762,,,,28666012
66250000,,,94924764,,,,28674764
66251250,,,94928508,,,,28677258
66252500,,,94928537,,,,28676037
66253750,,,94928778,,,,28675028
66255000,,,94930454,,,,28675454
66256250,,,94932260,,,,28676010
66257500,,,94933510,,,,28676010
66258750,,,94934759,,,,28676009
66260000,,,94936011,,,,28676011
66261250,,,94937159,,,,28675909
66262500,,,94937257,,,,28674757
66263750,,,94941011,,,,28677261
66265000,,,94942255,,,,28677255
66266250,,,94943507,,,,28677257
66267500,,,94944754,,,,28677254
66268750,,,94946012,,,,28677262
66270000,,,94947262,,,,28677262
66271250,,,94948520,,,,28677270
66272500,,,94951008,,,,28678508
66273750,,,94952893,,,,28679143
66275000,,,94953238,,,,28678238
66276250,,,94953513,,,,28677263
66277500,,,94954760,,,,28677260
66278750,,,94956016,,,,28677266
66280000,,,94956859,,,,28676859
66281250,,,94959763,,,,28678513
66282500,,,94961010,,,,28678510
66283750,,,94962341,,,,28678591
66285000,,,94964759,,,,28679759
66286250,,,94968515,,,,28682265
66287500,,,94971009,,,,28683509
66288750,,,94972258,,,,28683508
66290000,,,94973512,,,,28683512
66291250,,,94976011,,,,28684761
66292500,,,94983513,,,,28691013
66293750,,,94987262,,,,28693512
66295000,,,94989757,,,,28694757
66296250,,,94991006,,,,28694756
66297500,,,94993508,,,,28696008
66298750,,,94994700,,,,28695950
66300000,,,94994761,,,,28694761
66301250,,,94996010,,,,28694760
66302500,,,94998159,,,,28695659
66303750,,,94998506,,,,28694756
66305000,,,95002256,,,,28697256
66306250,,,95003509,,,,28697259
66307500,,,95004643,,,,28697143
66308750,,,95004755,,,,28696005
66310000,,,95006272,,,,28696272
66311250,,,95008510,,,,28697260
66312500,,,95012259,,,,28699759
66313750,,,95013508,,,,28699758
66315000,,,95014755,,,,28699755
66316250,,,95017259,,,,28701009
66317500,,,95018215,,,,28700715
66318750,,,95018511,,,,28699761
66320000,,,95019755,,,,28699755
66321250,,,95022258,,,,28701008
66322500,,,95022635,,,,28700135
66323750,,,95024364,,,,28700614
66325000,,,95024761,,,,28699761
66326250,,,95026009,,,,28699759
66327500,,,95026282,,,,28698782
66328750,,,95030052,,,,28701302
66330000,,,95031010,,,,28701010
66331250,,,95034756,,,,28703506
66332500,,,95037258,,,,28704758
66333750,,,95039758,,,,28706008
66335000,,,95041994,,,,28706994
66336250,,,95042257,,,,28706007
66337500,,,95043509,,,,28706009
66338750,,,95044757,,,,28706007
66340000,,,95047255,,,,28707255
66341250,,,95049821,,,,28708571
66342500,,,95052267,,,,28709767
66343750,,,95053509,,,,28709759
66345000,,,95054766,,,,28709766
66346250,,,95055485,,,,28709235
66347500,,,95058514,,,,28711014
66348750,,,95062255,,,,28713505
66350000,,,95063508,,,,28713508
66351250,,,95066008,,,,28714758
66352500,,,95067033,,,,28714533
66353750,,,95071008,,,,28717258
66355000,,,95072263,,,,28717263
66356250,,,95073514,,,,28717264
66357500,,,95074761,,,,28717261
66358750,,,95075391,,,,28716641
66360000,,,95077257,,,,28717257
66361250,,,95079759,,,,28718509
66362500,,,95081008,,,,28718508
66363750,,,95082266,,,,28718516
66365000,,,95084887,,,,28719887
66366250,,,95086009,,,,28719759
66367500,,,95087260,,,,28719760
66368750,,,95088513,,,,28719763
66370000,,,95088813,,,,28718813
66371250,,,95089752,,,,28718502
66372500,,,95090492,,,,28717992
66373750,,,95091006,,,,28717256
66375000,,,95093340,,,,28718340
66376250,,,95093506,,,,28717256
66377500,,,95094760,,,,28717260
66378750,,,95094910,,,,28716160
66380000,,,95095976,,,,28715976
66381250,,,95096008,,,,28714758
66382500,,,95097258,,,,28714758
66383750,,,95098520,,,,28714770
66385000,,,95099407,,,,28714407
66386250,,,95099753,,,,28713503
66387500,,,95100215,,,,28712715
66388750,,,95101009,,,,28712259
66390000,,,95101359,,,,28711359
66391250,,,95102044,,,,28710794
66392500,,,95103507,,,,28711007
66393750,,,95104581,,,,28710831
66395000,,,95104759,,,,28709759
66396250,,,95108510,,,,28712260
66397500,,,95110510,,,,28713010
66398750,,,95111011,,,,28712261
66400000,,,95112259,,,,28712259
66401250,,,95114756,,,,28713506
66402500,,,95116012,,,,28713512
66403750,,,95119761,,,,28716011
66405000,,,95121014,,,,28716014
66406250,,,95122262,,,,28716012
66407500,,,95123506,,,,28716006
66408750,,,95126009,,,,28717259
66410000,,,95130612,,,,28720612
66411250,,,95132260,,,,28721010
66412500,,,95133194,,,,28720694
66413750,,,95133511,,,,28719761
66415000,,,95135294,,,,28720294
66416250,,,95137514,,,,28721264
66417500,,,95138513,,,,28721013
66418750,,,95139752,,,,28721002
66420000,,,95142259,,,,28722259
66421250,,,95143508,,,,28722258
66422500,,,95143930,,,,28721430
66423750,,,95144757,,,,28721007
66425000,,,95146011,,,,28721011
66426250,,,95146663,,,,28720413
66427500,,,95149755,,,,28722255
66428750,,,95151977,,,,28723227
66430000,,,95152256,,,,28722256
66431250,,,95153512,,,,28722262
66432500,,,95156982,,,,28724482
66433750,,,95157253,,,,28723503
66435000,,,95158510,,,,28723510
66436250,,,95161011,,,,28724761
66437500,,,95167265,,,,28729765
66438750,,,95169758,,,,28731008
66440000,,,95172259,,,,28732259
66441250,,,95172731,,,,28731481
66442500,,,95173508,,,,28731008
66443750,,,95173881,,,,28730131
66445000,,,95177257,,,,28732257
66446250,,,95179761,,,,28733511
66447500,,,95182261,,,,28734761
66448750,,,95184764,,,,28736014
66450000,,,95188512,,,,28738512
66451250,,,95191007,,,,28739757
66452500,,,95192265,,,,28739765
66453750,,,95193510,,,,28739760
66455000,,,95197263,,,,28742263
66456250,,,95204760,,,,28748510
66457500,,,95206153,,,,28748653
66458750,,,95209759,,,,28751009
66460000,,,95212896,,,,28752896
66461250,,,95213512,,,,28752262
66462500,,,95217602,,,,28755102
66463750,,,95218371,,,,28754621
66465000,,,95218509,,,,28753509
66466250,,,95219207,,,,28752957
66467500,,,95219677,,,,28752177
66468750,,,95219758,,,,28751008
66470000,,,95221013,,,,28751013
66471250,,,95222263,,,,28751013
66472500,,,95228158,,,,28755658
66473750,,,95229760,,,,28756010
66475000,,,95237259,,,,28762259
66476250,,,95238506,,,,28762256
66477500,,,95241011,,,,28763511
66478750,,,95243109,,,,28764359
66480000,,,95243509,,,,28763509
66481250,,,95246013,,,,28764763
66482500,,,95247261,,,,28764761
66483750,,,95247741,,,,28763991
66485000,,,95248505,,,,28763505
66486250,,,95251010,,,,28764760
66487500,,,95254753,,,,28767253
66488750,,,95256012,,,,28767262
66490000,,,95257263,,,,28767263
66491250,,,95258508,,,,28767258
66492500,,,95263514,,,,28771014
66493750,,,95265209,,,,28771459
66495000,,,95269761,,,,28774761
66496250,,,95269833,,,,28773583
66497500,,,95272263,,,,28774763
66498750,,,95274766,,,,28776016
66500000,,,95276723,,,,28776723
66501250,,,95277262,,,,28776012
66502500,,,95279009,,,,28776509
66503750,,,95281004,,,,28777254
66505000,,,95284766,,,,28779766
66506250,,,95287262,,,,28781012
66507500,,,95288513,,,,28781013
66508750,,,95291012,,,,28782262
66510000,,,95292261,,,,28782261
66511250,,,95293512,,,,28782262
66512500,,,95294217,,,,28781717
66513750,,,95297255,,,,28783505
66515000,,,95298506,,,,28783506
66516250,,,95298570,,,,28782320
66517500,,,95300351,,,,28782851
66518750,,,95303509,,,,28784759
66520000,,,95304759,,,,28784759
66521250,,,95306017,,,,28784767
66522500,,,95306259,,,,28783759
66523750,,,95306633,,,,28782883
66525000,,,95308516,,,,28783516
66526250,,,95308976,,,,28782726
66527500,,,95311005,,,,28783505
66528750,,,95314135,,,,28785385
66530000,,,95314759,,,,28784759
66531250,,,95317257,,,,28786007
66532500,,,95321010,,,,28788510
66533750,,,95321815,,,,28788065
66535000,,,95323508,,,,28788508
66536250,,,95327261,,,,28791011
66537500,,,95327729,,,,28790229
66538750,,,95328513,,,,28789763
66540000,,,95329755,,,,28789755
66541250,,,95330645,,,,28789395
66542500,,,95332260,,,,28789760
66543750,,,95335027,,,,28791277
66545000,,,95336008,,,,28791008
66546250,,,95337256,,,,28791006
66547500,,,95341013,,,,28793513
66548750,,,95343508,,,,28794758
66550000,,,95344754,,,,28794754
66551250,,,95346007,,,,28794757
66552500,,,95349762,,,,28797262
66553750,,,95351010,,,,28797260
66555000,,,95353825,,,,28798825
66556250,,,95353919,,,,28797669
66557500,,,95359761,,,,28802261
66558750,,,95362288,,,,28803538
66560000,,,95363512,,,,28803512
66561250,,,95364513,,,,28803263
66562500,,,95366014,,,,28803514
66563750,,,95369166,,,,28805416
66565000,,,95371013,,,,28806013
66566250,,,95378514,,,,28812264
66567500,,,95379760,,,,28812260
66568750,,,95381008,,,,28812258
66570000,,,95382261,,,,28812261
66571250,,,95383509,,,,28812259
66572500,,,95384760,,,,28812260
66573750,,,95386010,,,,28812260
66575000,,,95387266,,,,28812266
66576250,,,95391561,,,,28815311
66577500,,,95394758,,,,28817258
66578750,,,95397259,,,,28818509
66580000,,,95398745,,,,28818745
66581250,,,95399761,,,,28818511
66582500,,,95401014,,,,28818514
66583750,,,95402258,,,,28818508
66585000,,,95403513,,,,28818513
66586250,,,95404761,,,,28818511
66587500,,,95406002,,,,28818502
66588750,,,95407254,,,,28818504
66590000,,,95408506,,,,28818506
66591250,,,95411013,,,,28819763
66592500,,,95418404,,,,28825904
66593750,,,95419523,,,,28825773
66595000,,,95419545,,,,28824545
66596250,,,95419759,,,,28823509
66597500,,,95421008,,,,28823508
66598750,,,95422258,,,,28823508
66600000,,,95422620,,,,28822620
66601250,,,95426011,,,,28824761
66602500,,,95427269,,,,28824769
66603750,,,95427285,,,,28823535
66605000,,,95431010,,,,28826010
66606250,,,95432262,,,,28826012
66607500,,,95433510,,,,28826010
66608750,,,95434758,,,,28826008
66610000,,,95436009,,,,28826009
66611250,,,95438507,,,,28827257
66612500,,,95442263,,,,28829763
66613750,,,95443515,,,,28829765
66615000,,,95446006,,,,28831006
66616250,,,95448513,,,,28832263
66617500,,,95449768,,,,28832268
66618750,,,95450073,,,,28831323
66620000,,,95451007,,,,28831007
66621250,,,95452257,,,,28831007
66622500,,,95453514,,,,28831014
66623750,,,95454762,,,,28831012
66625000,,,95457260,,,,28832260
66626250,,,95459761,,,,28833511
66627500,,,95462260,,,,28834760
66628750,,,95467416,,,,28838666
66630000,,,95471009,,,,28841009
66631250,,,95471321,,,,28840071
66632500,,,95476011,,,,28843511
66633750,,,95478511,,,,28844761
66635000,,,95479763,,,,28844763
66636250,,,95480626,,,,28844376
66637500,,,95481005,,,,28843505
66638750,,,95482259,,,,28843509
66640000,,,95483081,,,,28843081
66641250,,,95483506,,,,28842256
66642500,,,95486016,,,,28843516
66643750,,,95488510,,,,28844760
66645000,,,95496012,,,,28851012
66646250,,,95496721,,,,28850471
66647500,,,95497258,,,,28849758
66648750,,,95497833,,,,28849083
66650000,,,95498509,,,,28848509
66651250,,,95502262,,,,28851012
66652500,,,95504764,,,,28852264
66653750,,,95506006,,,,28852256
66655000,,,95506961,,,,28851961
66656250,,,95507261,,,,28851011
66657500,,,95508510,,,,28851010
66658750,,,95509764,,,,28851014
66660000,,,95511008,,,,28851008
66661250,,,95514761,,,,28853511
66662500,,,95514912,,,,28852412
66663750,,,95515019,,,,28851269
66665000,,,95516014,,,,28851014
66666250,,,95518039,,,,28851789
66667500,,,95519762,,,,28852262
66668750,,,95521006,,,,28852256
66670000,,,95523511,,,,28853511
66671250,,,95524762,,,,28853512
66672500,,,95526010,,,,28853510
66673750,,,95527257,,,,28853507
66675000,,,95528510,,,,28853510
66676250,,,95529758,,,,28853508
66677500,,,95535862,,,,28858362
66678750,,,95543504,,,,28864754
66680000,,,95544759,,,,28864759
66681250,,,95546007,,,,28864757
66682500,,,95547258,,,,28864758
66683750,,,95548511,,,,28864761
66685000,,,95551009,,,,28866009
66686250,,,95552835,,,,28866585
66687500,,,95556012,,,,28868512
66688750,,,95557252,,,,28868502
66690000,,,95559758,,,,28869758
66691250,,,95561007,,,,28869757
66692500,,,95561820,,,,28869320
66693750,,,95562261,,,,28868511
66695000,,,95563517,,,,28868517
66696250,,,95564756,,,,28868506
66697500,,,95569758,,,,28872258
66698750,,,95571007,,,,28872257
66700000,,,95572259,,,,28872259
66701250,,,95573508,,,,28872258
66702500,,,95573587,,,,28871087
66703750,,,95575939,,,,28872189
66705000,,,95576012,,,,28871012
66706250,,,95586009,,,,28879759
66707500,,,95588350,,,,28880850
66708750,,,95591001,,,,28882251
66710000,,,95593748,,,,28883748
66711250,,,95594766,,,,28883516
66712500,,,95597264,,,,28884764
66713750,,,95598506,,,,28884756
66715000,,,95601005,,,,28886005
66716250,,,95606009,,,,28889759
66717500,,,95611006,,,,28893506
66718750,,,95612261,,,,28893511
66720000,,,95615121,,,,28895121
66721250,,,95618512,,,,28897262
66722500,,,95618590,,,,28896090
66723750,,,95621008,,,,28897258
66725000,,,95622258,,,,28897258
66726250,,,95622879,,,,28896629
66727500,,,95624103,,,,28896603
66728750,,,95624596,,,,28895846
66730000,,,95626012,,,,28896012
66731250,,,95629759,,,,28898509
66732500,,,95631008,,,,28898508
66733750,,,95632260,,,,28898510
66735000,,,95633000,,,,28898000
66736250,,,95633517,,,,28897267
66737500,,,95634773,,,,28897273
66738750,,,95636014,,,,28897264
66740000,,,95638515,,,,28898515
66741250,,,95639760,,,,28898510
66742500,,,95641013,,,,28898513
66743750,,,95641375,,,,28897625
66745000,,,95645346,,,,28900346
66746250,,,95646007,,,,28899757
66747500,,,95647256,,,,28899756
66748750,,,95648504,,,,28899754
66750000,,,95649759,,,,28899759
66751250,,,95651014,,,,28899764
66752500,,,95652498,,,,28899998
66753750,,,95654759,,,,28901009
66755000,,,95658511,,,,28903511
66756250,,,95659758,,,,28903508
66757500,,,95661018,,,,28903518
66758750,,,95662256,,,,28903506
66760000,,,95664763,,,,28904763
66761250,,,95666009,,,,28904759
66762500,,,95666447,,,,28903947
66763750,,,95668510,,,,28904760
66765000,,,95669755,,,,28904755
66766250,,,95671010,,,,28904760
66767500,,,95672259,,,,28904759
66768750,,,95673515,,,,28904765
66770000,,,95677257,,,,28907257
66771250,,,95678508,,,,28907258
66772500,,,95683511,,,,28911011
66773750,,,95688512,,,,28914762
66775000,,,95689755,,,,28914755
66776250,,,95691005,,,,28914755
66777500,,,95692261,,,,28914761
66778750,,,95693512,,,,28914762
66780000,,,95697260,,,,28917260
66781250,,,95697428,,,,28916178
66782500,,,95697696,,,,28915196
66783750,,,95698513,,,,28914763
66785000,,,95699755,,,,28914755
66786250,,,95701010,,,,28914760
66787500,,,95703144,,,,28915644
66788750,,,95703506,,,,28914756
66790000,,,95704755,,,,28914755
66791250,,,95707266,,,,28916016
66792500,,,95708028,,,,28915528
66793750,,,95709969,,,,28916219
66795000,,,95710802,,,,28915802
66796250,,,95711011,,,,28914761
66797500,,,95712251,,,,28914751
66798750,,,95713509,,,,28914759
66800000,,,95716011,,,,28916011
66801250,,,95719754,,,,28918504
66802500,,,95720918,,,,28918418
66803750,,,95727040,,,,28923290
66805000,,,95728505,,,,28923505
66806250,,,95728798,,,,28922548
66807500,,,95729763,,,,28922263
66808750,,,95730025,,,,28921275
66810000,,,95732260,,,,28922260
66811250,,,95736016,,,,28924766
66812500,,,95736669,,,,28924169
66813750,,,95737264,,,,28923514
66815000,,,95737415,,,,28922415
66816250,,,95738507,,,,28922257
66817500,,,95739381,,,,28921881
66818750,,,95740099,,,,28921349
66820000,,,95744759,,,,28924759
66821250,,,95746007,,,,28924757
66822500,,,95747448,,,,28924948
66823750,,,95747609,,,,28923859
66825000,,,95748507,,,,28923507
66826250,,,95749758,,,,28923508
66827500,,,95751012,,,,28923512
66828750,,,95751027,,,,28922277
66830000,,,95753513,,,,28923513
66831250,,,95754760,,,,28923510
66832500,,,95756008,,,,28923508
66833750,,,95757745,,,,28923995
66835000,,,95759756,,,,28924756
66836250,,,95762264,,,,28926014
66837500,,,95762335,,,,28924835
66838750,,,95764757,,,,28926007
66840000,,,95767259,,,,28927259
66841250,,,95768509,,,,28927259
66842500,,,95776010,,,,28933510
66843750,,,95778508,,,,28934758
66845000,,,95778929,,,,28933929
66846250,,,95779957,,,,28933707
66847500,,,95780010,,,,28932510
66848750,,,95783510,,,,28934760
66850000,,,95784509,,,,28934509
66851250,,,95786011,,,,28934761
66852500,,,95787259,,,,28934759
66853750,,,95787575,,,,28933825
66855000,,,95794758,,,,28939758
66856250,,,95797261,,,,28941011
66857500,,,95798208,,,,28940708
66858750,,,95798505,,,,28939755
66860000,,,95801009,,,,28941009
66861250,,,95802259,,,,28941009
66862500,,,95806014,,,,28943514
66863750,,,95807263,,,,28943513
66865000,,,95808508,,,,28943508
66866250,,,95811007,,,,28944757
66867500,,,95812263,,,,28944763
66868750,,,95812343,,,,28943593
66870000,,,95812388,,,,28942388
66871250,,,95813221,,,,28941971
66872500,,,95817257,,,,28944757
66873750,,,95819758,,,,28946008
66875000,,,95822363,,,,28947363
66876250,,,95824763,,,,28948513
66877500,,,95824847,,,,28947347
66878750,,,95827259,,,,28948509
66880000,,,95828506,,,,28948506
66881250,,,95832259,,,,28951009
66882500,,,95834765,,,,28952265
66883750,,,95837262,,,,28953512
66885000,,,95843506,,,,28958506
66886250,,,95849760,,,,28963510
66887500,,,95851014,,,,28963514
66888750,,,95852258,,,,28963508
66890000,,,95857256,,,,28967256
66891250,,,95858868,,,,28967618
66892500,,,95861024,,,,28968524
66893750,,,95861177,,,,28967427
66895000,,,95867257,,,,28972257
66896250,,,95868512,,,,28972262
66897500,,,95871010,,,,28973510
66898750,,,95872261,,,,28973511
66900000,,,95872843,,,,28972843
66901250,,,95873512,,,,28972262
66902500,,,95876057,,,,28973557
66903750,,,95879756,,,,28976006
66905000,,,95882471,,,,28977471
66906250,,,95883505,,,,28977255
66907500,,,95886012,,,,28978512
66908750,,,95888506,,,,28979756
66910000,,,95891006,,,,28981006
66911250,,,95894756,,,,28983506
66912500,,,95897260,,,,28984760
66913750,,,95897305,,,,28983555
66915000,,,95898511,,,,28983511
66916250,,,95899757,,,,28983507
66917500,,,95901011,,,,28983511
66918750,,,95902260,,,,28983510
66920000,,,95903511,,,,28983511
66921250,,,95906007,,,,28984757
66922500,,,95907264,,,,28984764
66923750,,,95911008,,,,28987258
66925000,,,95911733,,,,28986733
66926250,,,95913026,,,,28986776
66927500,,,95916012,,,,28988512
66928750,,,95917255,,,,28988505
66930000,,,95917297,,,,28987297
66931250,,,95918066,,,,28986816
66932500,,,95918508,,,,28986008
66933750,,,95918700,,,,28984950
66935000,,,95919758,,,,28984758
66936250,,,95921013,,,,28984763
66937500,,,95924762,,,,28987262
66938750,,,95927256,,,,28988506
66940000,,,95929757,,,,28989757
66941250,,,95929990,,,,28988740
66942500,,,95931010,,,,28988510
66943750,,,95932264,,,,28988514
66945000,,,95933505,,,,28988505
66946250,,,95936008,,,,28989758
66947500,,,95937260,,,,28989760
66948750,,,95937570,,,,28988820
66950000,,,95939765,,,,28989765
66951250,,,95941011,,,,28989761
66952500,,,95943370,,,,28990870
66953750,,,95943507,,,,28989757
66955000,,,95944537,,,,28989537
66956250,,,95944758,,,,28988508
66957500,,,95948507,,,,28991007
66958750,,,95949758,,,,28991008
66960000,,,95951012,,,,28991012
66961250,,,95952266,,,,28991016
66962500,,,95954753,,,,28992253
66963750,,,95956009,,,,28992259
66965000,,,95957258,,,,28992258
66966250,,,95961008,,,,28994758
66967500,,,95962093,,,,28994593
66968750,,,95962264,,,,28993514
66970000,,,95967264,,,,28997264
66971250,,,95967414,,,,28996164
66972500,,,95969764,,,,28997264
66973750,,,95971016,,,,28997266
66975000,,,95972798,,,,28997798
66976250,,,95973516,,,,28997266
66977500,,,95977263,,,,28999763
66978750,,,95979591,,,,29000841
66980000,,,95979704,,,,28999704
66981250,,,95981009,,,,28999759
66982500,,,95983508,,,,29001008
66983750,,,95985304,,,,29001554
66985000,,,95988507,,,,29003507
66986250,,,95989110,,,,29002860
66987500,,,95989760,,,,29002260
66988750,,,95991009,,,,29002259
66990000,,,95992262,,,,29002262
66991250,,,95994758,,,,29003508
66992500,,,95994955,,,,29002455
66993750,,,95995486,,,,29001736
66995000,,,95998031,,,,29003031
66996250,,,96006007,,,,29009757
66997500,,,96007258,,,,29009758
66998750,,,96009764,,,,29011014
67000000,,,96013967,,,,29013967
67001250,,,96014982,,,,29013732
67002500,,,96016014,,,,29013514
67003750,,,96017148,,,,29013398
67005000,,,96017202,,,,29012202
67006250,,,96017260,,,,29011010
67007500,,,96019043,,,,29011543
67008750,,,96019755,,,,29011005
67010000,,,96020118,,,,29010118
67011250,,,96021012,,,,29009762
67012500,,,96022262,,,,29009762
67013750,,,96024758,,,,29011008
67015000,,,96027259,,,,29012259
67016250,,,96028512,,,,29012262
67017500,,,96033517,,,,29016017
67018750,,,96034760,,,,29016010
67020000,,,96036008,,,,29016008
67021250,,,96038510,,,,29017260
67022500,,,96038520,,,,29016020
67023750,,,96041008,,,,29017258
67025000,,,96042257,,,,29017257
67026250,,,96043637,,,,29017387
67027500,,,96043772,,,,29016272
67028750,,,96044765,,,,29016015
67030000,,,96046008,,,,29016008
67031250,,,96047259,,,,29016009
67032500,,,96048044,,,,29015544
67033750,,,96048510,,,,29014760
67035000,,,96051012,,,,29016012
67036250,,,96052259,,,,29016009
67037500,,,96053513,,,,29016013
67038750,,,96056006,,,,29017256
67040000,,,96056285,,,,29016285
67041250,,,96059761,,,,29018511
67042500,,,96061009,,,,29018509
67043750,,,96061553,,,,29017803
67045000,,,96063509,,,,29018509
67046250,,,96069759,,,,29023509
67047500,,,96070883,,,,29023383
67048750,,,96071012,,,,29022262
67050000,,,96074673,,,,29024673
67051250,,,96074759,,,,29023509
67052500,,,96076015,,,,29023515
67053750,,,96086007,,,,29032257
67055000,,,96087251,,,,29032251
67056250,,,96087258,,,,29031008
67057500,,,96088507,,,,29031007
67058750,,,96093515,,,,29034765
67060000,,,96096013,,,,29036013
67061250,,,96096349,,,,29035099
67062500,,,96097257,,,,29034757
67063750,,,96099757,,,,29036007
67065000,,,96101014,,,,29036014
67066250,,,96102268,,,,29036018
67067500,,,96102517,,,,29035017
67068750,,,96103514,,,,29034764
67070000,,,96107257,,,,29037257
67071250,,,96108511,,,,29037261
67072500,,,96108625,,,,29036125
67073750,,,96109760,,,,29036010
67075000,,,96111521,,,,29036521
67076250,,,96112261,,,,29036011
67077500,,,96114760,,,,29037260
67078750,,,96116010,,,,29037260
67080000,,,96117257,,,,29037257
67081250,,,96118512,,,,29037262
67082500,,,96118943,,,,29036443
67083750,,,96121007,,,,29037257
67085000,,,96124758,,,,29039758
67086250,,,96125203,,,,29038953
67087500,,,96125723,,,,29038223
67088750,,,96125866,,,,29037116
67090000,,,96127264,,,,29037264
67091250,,,96129764,,,,29038514
67092500,,,96131733,,,,29039233
67093750,,,96132262,,,,29038512
67095000,,,96134763,,,,29039763
67096250,,,96138517,,,,29042267
67097500,,,96139351,,,,29041851
67098750,,,96139759,,,,29041009
67100000,,,96139781,,,,29039781
67101250,,,96143554,,,,29042304
67102500,,,96146015,,,,29043515
67103750,,,96147258,,,,29043508
67105000,,,96148250,,,,29043250
67106250,,,96148513,,,,29042263
67107500,,,96148746,,,,29041246
67108750,,,96149759,,,,29041009
67110000,,,96150440,,,,29040440
67111250,,,96152256,,,,29041006
67112500,,,96154763,,,,29042263
67113750,,,96156006,,,,29042256
67115000,,,96157261,,,,29042261
67116250,,,96157308,,,,29041058
67117500,,,96158509,,,,29041009
67118750,,,96161007,,,,29042257
67120000,,,96161314,,,,29041314
67121250,,,96163037,,,,29041787
67122500,,,96163509,,,,29041009
67123750,,,96163717,,,,29039967
67125000,,,96166715,,,,29041715
67126250,,,96168508,,,,29042258
67127500,,,96169970,,,,29042470
67128750,,,96172259,,,,29043509
67130000,,,96176010,,,,29046010
67131250,,,96179664,,,,29048414
67132500,,,96179756,,,,29047256
67133750,,,96182258,,,,29048508
67135000,,,96184759,,,,29049759
67136250,,,96189761,,,,29053511
67137500,,,96191011,,,,29053511
67138750,,,96191627,,,,29052877
67140000,,,96192270,,,,29052270
67141250,,,96193508,,,,29052258
67142500,,,96194756,,,,29052256
67143750,,,96196014,,,,29052264
67145000,,,96198510,,,,29053510
67146250,,,96199756,,,,29053506
67147500,,,96202253,,,,29054753
67148750,,,96203507,,,,29054757
67150000,,,96206016,,,,29056016
67151250,,,96208506,,,,29057256
67152500,,,96212258,,,,29059758
67153750,,,96213511,,,,29059761
67155000,,,96214763,,,,29059763
67156250,,,96215127,,,,29058877
67157500,,,96216006,,,,29058506
67158750,,,96218201,,,,29059451
67160000,,,96218509,,,,29058509
67161250,,,96222463,,,,29061213
67162500,,,96224759,,,,29062259
67163750,,,96226010,,,,29062260
67165000,,,96227263,,,,29062263
67166250,,,96228507,,,,29062257
67167500,,,96231824,,,,29064324
67168750,,,96235092,,,,29066342
67170000,,,96236009,,,,29066009
67171250,,,96237344,,,,29066094
67172500,,,96238508,,,,29066008
67173750,,,96243602,,,,29069852
67175000,,,96244762,,,,29069762
67176250,,,96246009,,,,29069759
67177500,,,96248514,,,,29071014
67178750,,,96249758,,,,29071008
67180000,,,96250133,,,,29070133
67181250,,,96251010,,,,29069760
67182500,,,96252266,,,,29069766
67183750,,,96256521,,,,29072771
